time,norm,actualtrue,predtrue,TP,FP,TN,FN,accuracy,precision,recall,F1,lambda
0.331459291666667,0.000569092494521543,36,34,34,0,864,2,0.997777777777778,1,0.944444444444444,0.971428571428571,0.6
0.200256333333333,0.0147056370977589,36,64,24,40,824,12,0.942222222222222,0.375,0.666666666666667,0.48,0.6
0.310611958333333,0.012164544161492,34,51,28,23,843,6,0.967777777777778,0.549019607843137,0.823529411764706,0.658823529411765,0.6
0.192579958333333,0.00452190061886831,36,29,29,0,864,7,0.992222222222222,1,0.805555555555556,0.892307692307692,0.6
0.382894166666667,0.000353579094743041,36,31,31,0,864,5,0.994444444444444,1,0.861111111111111,0.925373134328358,0.6
0.337228708333333,0.00188952978979861,36,32,32,0,864,4,0.995555555555556,1,0.888888888888889,0.941176470588235,0.6
0.328399375,0.00233986050341312,35,30,30,0,865,5,0.994444444444444,1,0.857142857142857,0.923076923076923,0.6
0.310647541666667,0.000295891530867406,34,31,31,0,866,3,0.996666666666667,1,0.911764705882353,0.953846153846154,0.6
0.380643041666667,1.46778179001202e-05,36,35,35,0,864,1,0.998888888888889,1,0.972222222222222,0.985915492957746,0.6
0.282997125,0.00058543510061184,35,33,33,0,865,2,0.997777777777778,1,0.942857142857143,0.970588235294118,0.6
0.245029083333333,1.10392029935089e-05,36,35,35,0,864,1,0.998888888888889,1,0.972222222222222,0.985915492957746,0.6
0.302357458333333,0.00266563293457137,36,31,31,0,864,5,0.994444444444444,1,0.861111111111111,0.925373134328358,0.6
0.294371541666667,0.0109465185557918,36,59,28,31,833,8,0.956666666666667,0.474576271186441,0.777777777777778,0.589473684210526,0.6
0.33679175,0.000829279296796175,36,32,32,0,864,4,0.995555555555556,1,0.888888888888889,0.941176470588235,0.6
0.389752708333333,0.000486305329863199,36,35,35,0,864,1,0.998888888888889,1,0.972222222222222,0.985915492957746,0.6
0.507944583333333,0.00279983551575683,36,33,33,0,864,3,0.996666666666667,1,0.916666666666667,0.956521739130435,0.6
0.192416708333333,0.00103588925785036,35,32,32,0,865,3,0.996666666666667,1,0.914285714285714,0.955223880597015,0.6
0.340846,0.0124886605614159,36,56,29,27,837,7,0.962222222222222,0.517857142857143,0.805555555555556,0.630434782608696,0.6
0.292704875,0.00101087773461206,34,32,32,0,866,2,0.997777777777778,1,0.941176470588235,0.96969696969697,0.6
0.465634416666667,0.00229613339048917,36,33,33,0,864,3,0.996666666666667,1,0.916666666666667,0.956521739130435,0.6
0.345205875,0.00519788804768918,34,28,28,0,866,6,0.993333333333333,1,0.823529411764706,0.903225806451613,0.6
0.371514291666667,0.00216921389573011,35,30,30,0,865,5,0.994444444444444,1,0.857142857142857,0.923076923076923,0.6
0.328925541666667,0.00139719067897937,36,34,34,0,864,2,0.997777777777778,1,0.944444444444444,0.971428571428571,0.6
0.27130125,0.0124521529877503,36,33,30,3,861,6,0.99,0.909090909090909,0.833333333333333,0.869565217391304,0.6
0.41377875,0.00407596994349536,36,31,31,0,864,5,0.994444444444444,1,0.861111111111111,0.925373134328358,0.6
0.451764208333333,0.000453497730855753,36,34,34,0,864,2,0.997777777777778,1,0.944444444444444,0.971428571428571,0.6
0.369768041666667,0.00259932826605472,35,29,29,0,865,6,0.993333333333333,1,0.828571428571429,0.90625,0.6
0.377459541666667,0.01359252884406,36,48,30,18,846,6,0.973333333333333,0.625,0.833333333333333,0.714285714285714,0.6
0.334193375,0.00724006043925738,35,34,31,3,862,4,0.992222222222222,0.911764705882353,0.885714285714286,0.898550724637681,0.6
0.118329291666667,0.0105973707025328,36,60,28,32,832,8,0.955555555555556,0.466666666666667,0.777777777777778,0.583333333333333,0.6
0.223106875,0.0115081382858116,35,40,30,10,855,5,0.983333333333333,0.75,0.857142857142857,0.8,0.6
0.39592375,0.00195353388032359,35,28,28,0,865,7,0.992222222222222,1,0.8,0.888888888888889,0.6
0.280363541666667,0.00168139788649329,35,32,32,0,865,3,0.996666666666667,1,0.914285714285714,0.955223880597015,0.6
0.219740166666667,0.0127148021944192,36,44,28,16,848,8,0.973333333333333,0.636363636363636,0.777777777777778,0.7,0.6
0.247786625,0.0113820144481836,35,44,30,14,851,5,0.978888888888889,0.681818181818182,0.857142857142857,0.759493670886076,0.6
0.408874166666667,0.000589711693223974,35,34,34,0,865,1,0.998888888888889,1,0.971428571428571,0.985507246376812,0.6
0.221302416666667,0.000246450763985114,35,31,31,0,865,4,0.995555555555556,1,0.885714285714286,0.939393939393939,0.6
0.3664655,0.0080350351091885,34,27,27,0,866,7,0.992222222222222,1,0.794117647058823,0.885245901639344,0.6
0.423848666666667,0.000326986729636406,36,34,34,0,864,2,0.997777777777778,1,0.944444444444444,0.971428571428571,0.6
0.320371291666667,0.000380062578608205,34,32,32,0,866,2,0.997777777777778,1,0.941176470588235,0.96969696969697,0.6
0.346028041666667,0.00020074799465639,36,35,35,0,864,1,0.998888888888889,1,0.972222222222222,0.985915492957746,0.6
0.316531541666667,5.89203306101656e-05,33,32,32,0,867,1,0.998888888888889,1,0.96969696969697,0.984615384615385,0.6
0.201779291666667,0.0168428857747741,36,48,26,22,842,10,0.964444444444444,0.541666666666667,0.722222222222222,0.619047619047619,0.6
0.3231175,0.00745920607724485,36,30,29,1,863,7,0.991111111111111,0.966666666666667,0.805555555555556,0.878787878787879,0.6
0.374792916666667,0.000127391174959464,35,33,33,0,865,2,0.997777777777778,1,0.942857142857143,0.970588235294118,0.6
0.339491333333333,0.00100688117102807,35,31,31,0,865,4,0.995555555555556,1,0.885714285714286,0.939393939393939,0.6
0.33028775,0.0013490134992848,36,32,32,0,864,4,0.995555555555556,1,0.888888888888889,0.941176470588235,0.6
0.374903833333333,0.011032779848034,36,35,30,5,859,6,0.987777777777778,0.857142857142857,0.833333333333333,0.845070422535211,0.6
0.34299575,1.33407819838868e-05,36,36,36,0,864,0,1,1,1,1,0.6
0.286638041666667,2.37980468827723e-05,35,34,34,0,865,1,0.998888888888889,1,0.971428571428571,0.985507246376812,0.6
0.308760791666667,0.00125340675043668,35,30,30,0,865,5,0.994444444444444,1,0.857142857142857,0.923076923076923,0.6
0.282548458333333,0.000418723655655932,36,35,35,0,864,1,0.998888888888889,1,0.972222222222222,0.985915492957746,0.6
0.430958333333333,0.00163481830227338,36,31,31,0,864,5,0.994444444444444,1,0.861111111111111,0.925373134328358,0.6
0.282554,0.01336561909614,35,32,30,2,863,5,0.992222222222222,0.9375,0.857142857142857,0.895522388059701,0.6
0.25704825,0.00853414826173629,36,48,31,17,847,5,0.975555555555556,0.645833333333333,0.861111111111111,0.738095238095238,0.6
0.31796875,0.000797081240401976,35,31,31,0,865,4,0.995555555555556,1,0.885714285714286,0.939393939393939,0.6
0.264186666666667,0.00303443280381084,36,30,30,0,864,6,0.993333333333333,1,0.833333333333333,0.909090909090909,0.6
0.130502541666667,0.000255859639481697,33,30,30,0,867,3,0.996666666666667,1,0.909090909090909,0.952380952380952,0.6
0.367930166666667,0.000620106563489844,36,33,33,0,864,3,0.996666666666667,1,0.916666666666667,0.956521739130435,0.6
0.361198875,0.00736678371303194,36,33,33,0,864,3,0.996666666666667,1,0.916666666666667,0.956521739130435,0.6
0.365424625,0.00178339036598294,36,32,32,0,864,4,0.995555555555556,1,0.888888888888889,0.941176470588235,0.6
0.374657708333333,0.00183747944243527,36,30,30,0,864,6,0.993333333333333,1,0.833333333333333,0.909090909090909,0.6
0.359800208333333,0.00349602342972439,35,31,31,0,865,4,0.995555555555556,1,0.885714285714286,0.939393939393939,0.6
0.244941333333333,0.00623410821253353,35,31,31,0,865,4,0.995555555555556,1,0.885714285714286,0.939393939393939,0.6
0.378798125,0.00370220103805353,34,30,30,0,866,4,0.995555555555556,1,0.882352941176471,0.9375,0.6
0.414501291666667,0.000618855884087877,35,32,32,0,865,3,0.996666666666667,1,0.914285714285714,0.955223880597015,0.6
0.351140458333333,0.000516212225446614,34,31,31,0,866,3,0.996666666666667,1,0.911764705882353,0.953846153846154,0.6
0.378250666666667,0.00644032771694241,36,30,30,0,864,6,0.993333333333333,1,0.833333333333333,0.909090909090909,0.6
0.362706375,0.00842002461012473,36,32,27,5,859,9,0.984444444444444,0.84375,0.75,0.794117647058823,0.6
0.256969041666667,0.0035006278455614,36,30,30,0,864,6,0.993333333333333,1,0.833333333333333,0.909090909090909,0.6
0.15164175,0.00936578719157668,36,37,29,8,856,7,0.983333333333333,0.783783783783784,0.805555555555556,0.794520547945206,0.6
0.40935075,0.000121105383217069,35,34,34,0,865,1,0.998888888888889,1,0.971428571428571,0.985507246376812,0.6
0.260071708333333,0.000527136775633654,36,33,33,0,864,3,0.996666666666667,1,0.916666666666667,0.956521739130435,0.6
0.272763416666667,0.0188414106006041,36,48,27,21,843,9,0.966666666666667,0.5625,0.75,0.642857142857143,0.6
0.304182875,0.00904479195899293,34,31,27,4,862,7,0.987777777777778,0.870967741935484,0.794117647058823,0.830769230769231,0.6
0.342977,0.0121481650044218,35,31,28,3,862,7,0.988888888888889,0.903225806451613,0.8,0.848484848484849,0.6
0.257840583333333,0.00048863580441484,35,31,31,0,865,4,0.995555555555556,1,0.885714285714286,0.939393939393939,0.6
0.153817375,0.0145090007250625,36,59,26,33,831,10,0.952222222222222,0.440677966101695,0.722222222222222,0.547368421052632,0.6
0.151790291666667,0.00370513294764807,35,27,27,0,865,8,0.991111111111111,1,0.771428571428571,0.870967741935484,0.6
0.407475708333333,0.00414238121878838,35,28,28,0,865,7,0.992222222222222,1,0.8,0.888888888888889,0.6
0.312003,0.00144304109629555,35,29,29,0,865,6,0.993333333333333,1,0.828571428571429,0.90625,0.6
0.287622291666667,0.010130371838579,34,54,28,26,840,6,0.964444444444444,0.518518518518518,0.823529411764706,0.636363636363636,0.6
0.287753958333333,0.00790065813943204,36,32,28,4,860,8,0.986666666666667,0.875,0.777777777777778,0.823529411764706,0.6
0.260441375,0.0107810876125462,35,45,28,17,848,7,0.973333333333333,0.622222222222222,0.8,0.7,0.6
0.118095791666667,0.0183243720154033,36,51,27,24,840,9,0.963333333333333,0.529411764705882,0.75,0.620689655172414,0.6
0.279196416666667,0.010409661759096,36,41,28,13,851,8,0.976666666666667,0.682926829268293,0.777777777777778,0.727272727272727,0.6
0.161222875,0.00976796975326655,36,66,28,38,826,8,0.948888888888889,0.424242424242424,0.777777777777778,0.549019607843137,0.6
0.134871333333333,0.00988310663472467,36,50,27,23,841,9,0.964444444444444,0.54,0.75,0.627906976744186,0.6
0.370106625,0.00177242766759836,35,30,30,0,865,5,0.994444444444444,1,0.857142857142857,0.923076923076923,0.6
0.376720208333333,0.00134597044573798,36,32,32,0,864,4,0.995555555555556,1,0.888888888888889,0.941176470588235,0.6
0.348458041666667,0.00169635769922778,35,29,29,0,865,6,0.993333333333333,1,0.828571428571429,0.90625,0.6
0.248723,0.00585725288750061,35,77,25,52,813,10,0.931111111111111,0.324675324675325,0.714285714285714,0.446428571428571,0.6
0.376014,0.000658592307798082,36,32,32,0,864,4,0.995555555555556,1,0.888888888888889,0.941176470588235,0.6
0.268918833333333,0.000858383125848989,36,32,32,0,864,4,0.995555555555556,1,0.888888888888889,0.941176470588235,0.6
0.17952375,0.00126165882299495,36,32,32,0,864,4,0.995555555555556,1,0.888888888888889,0.941176470588235,0.6
0.316624041666667,0.000613210237121443,35,31,31,0,865,4,0.995555555555556,1,0.885714285714286,0.939393939393939,0.6
0.359790875,0.00131023589398336,35,32,32,0,865,3,0.996666666666667,1,0.914285714285714,0.955223880597015,0.6
0.291704416666667,1.06601756094345e-05,34,34,34,0,866,0,1,1,1,1,0.6
0.386291416666667,0.000605722215121901,36,34,34,0,864,2,0.997777777777778,1,0.944444444444444,0.971428571428571,0.6
0.350911833333333,0.0134523649797105,36,42,29,13,851,7,0.977777777777778,0.69047619047619,0.805555555555556,0.743589743589744,0.6
