time,norm,actualtrue,predtrue,TP,FP,TN,FN,accuracy,precision,recall,F1,lambda
0.00575504166666667,0.137810992713974,12,15,3,12,276,9,0.93,0.2,0.25,0.222222222222222,1.3
0.00641529166666667,0.0902164842708048,12,13,6,7,281,6,0.956666666666667,0.461538461538462,0.5,0.48,1.3
0.0118640833333333,0.00010701051698136,11,9,9,0,289,2,0.993333333333333,1,0.818181818181818,0.9,1.3
0.00750325,0.168191959954817,12,12,6,6,282,6,0.96,0.5,0.5,0.5,1.3
0.00961441666666667,0.0702602427211659,11,7,6,1,288,5,0.98,0.857142857142857,0.545454545454545,0.666666666666667,1.3
0.00652425,0.0551696078944916,12,7,7,0,288,5,0.983333333333333,1,0.583333333333333,0.736842105263158,1.3
0.00599004166666667,0.0442532678920826,12,15,8,7,281,4,0.963333333333333,0.533333333333333,0.666666666666667,0.592592592592593,1.3
0.009601625,0.113014790320908,12,11,6,5,283,6,0.963333333333333,0.545454545454545,0.5,0.521739130434783,1.3
0.0065795,0.105602786919194,12,13,5,8,280,7,0.95,0.384615384615385,0.416666666666667,0.4,1.3
0.00672370833333333,0.100902368248705,12,6,6,0,288,6,0.98,1,0.5,0.666666666666667,1.3
0.00738708333333333,0.0553706269230046,11,15,6,9,280,5,0.953333333333333,0.4,0.545454545454545,0.461538461538462,1.3
0.00769,0.0566430904324519,12,16,6,10,278,6,0.946666666666667,0.375,0.5,0.428571428571429,1.3
0.00735775,0.0566229344864973,12,14,8,6,282,4,0.966666666666667,0.571428571428571,0.666666666666667,0.615384615384615,1.3
0.00307470833333333,0.0600276049835855,12,10,7,3,285,5,0.973333333333333,0.7,0.583333333333333,0.636363636363636,1.3
0.006835375,0.121775842478473,12,13,6,7,281,6,0.956666666666667,0.461538461538462,0.5,0.48,1.3
0.00700608333333333,0.0640264014536353,12,10,7,3,285,5,0.973333333333333,0.7,0.583333333333333,0.636363636363636,1.3
0.00817775,0.122185954945588,12,13,8,5,283,4,0.97,0.615384615384615,0.666666666666667,0.64,1.3
0.00762941666666667,0.0345688544219637,12,18,7,11,277,5,0.946666666666667,0.388888888888889,0.583333333333333,0.466666666666667,1.3
0.003768625,0.0622600627297901,12,14,6,8,280,6,0.953333333333333,0.428571428571429,0.5,0.461538461538462,1.3
0.00636125,0.129974604948467,12,14,2,12,276,10,0.926666666666667,0.142857142857143,0.166666666666667,0.153846153846154,1.3
0.00571870833333333,0.0270681909450831,12,7,7,0,288,5,0.983333333333333,1,0.583333333333333,0.736842105263158,1.3
0.00597983333333333,0.0503496295304663,12,11,6,5,283,6,0.963333333333333,0.545454545454545,0.5,0.521739130434783,1.3
0.00856241666666667,0.0878285309065643,11,13,5,8,281,6,0.953333333333333,0.384615384615385,0.454545454545455,0.416666666666667,1.3
0.00642254166666667,0.0803653016228611,12,14,7,7,281,5,0.96,0.5,0.583333333333333,0.538461538461538,1.3
0.00542383333333333,0.130956314238184,11,16,4,12,277,7,0.936666666666667,0.25,0.363636363636364,0.296296296296296,1.3
0.00707220833333333,0.0736824403893239,12,14,6,8,280,6,0.953333333333333,0.428571428571429,0.5,0.461538461538462,1.3
0.00589941666666667,0.0616419907045728,12,13,6,7,281,6,0.956666666666667,0.461538461538462,0.5,0.48,1.3
0.00820558333333333,0.0736712863986867,12,13,5,8,280,7,0.95,0.384615384615385,0.416666666666667,0.4,1.3
0.006246375,0.12633042403342,11,10,7,3,286,4,0.976666666666667,0.7,0.636363636363636,0.666666666666667,1.3
0.00507341666666667,0.0181486926326396,12,8,8,0,288,4,0.986666666666667,1,0.666666666666667,0.8,1.3
0.005328375,0.0820784899000076,11,16,6,10,279,5,0.95,0.375,0.545454545454545,0.444444444444444,1.3
0.00709354166666667,0.0183192544404411,12,10,10,0,288,2,0.993333333333333,1,0.833333333333333,0.909090909090909,1.3
0.00403275,0.117020898097616,12,7,6,1,287,6,0.976666666666667,0.857142857142857,0.5,0.631578947368421,1.3
0.00599479166666667,0.117466412007811,12,8,5,3,285,7,0.966666666666667,0.625,0.416666666666667,0.5,1.3
0.00621570833333333,0.0808246321068447,12,13,6,7,281,6,0.956666666666667,0.461538461538462,0.5,0.48,1.3
0.011604,0.0048675296241525,11,8,8,0,289,3,0.99,1,0.727272727272727,0.842105263157895,1.3
0.0105083333333333,0.0249944912471509,12,9,9,0,288,3,0.99,1,0.75,0.857142857142857,1.3
0.00422783333333333,0.324925678252341,12,12,3,9,279,9,0.94,0.25,0.25,0.25,1.3
0.00739566666666667,0.0606254196710111,12,16,6,10,278,6,0.946666666666667,0.375,0.5,0.428571428571429,1.3
0.00718595833333333,0.039487611163908,11,15,6,9,280,5,0.953333333333333,0.4,0.545454545454545,0.461538461538462,1.3
0.00672629166666667,0.241190642868516,12,15,4,11,277,8,0.936666666666667,0.266666666666667,0.333333333333333,0.296296296296296,1.3
