SNR,SNR_mean,RSNR,time,lambda
25,25,34.3804094351148,0.0391650833333333,2
25,25,39.0757858673035,0.0406924583333333,2
25,25,40.7700196289021,0.0457939166666667,2
25,25,32.7482958521722,0.0475851666666667,2
25,25,32.113489592434,0.0470235416666667,2
25,25,40.0450827795096,0.0471549166666667,2
25,25,37.3120941753814,0.0455046666666667,2
25,25,41.7843486872602,0.0499143333333333,2
25,25,39.4566450121639,0.0465699583333333,2
25,25,40.3318211910096,0.0498889166666667,2
25,25,32.9740508863432,0.048894875,2
25,25,29.6317807600832,0.0454400833333333,2
25,25,36.8180412012503,0.044955,2
25,25,40.1617698094878,0.049173375,2
25,25,35.7411784934903,0.0490739166666667,2
25,25,38.2120053580975,0.0370257916666667,2
25,25,36.705416116251,0.0415607916666667,2
25,25,41.7802336231785,0.0423368333333333,2
25,25,40.3600940683993,0.0507846666666667,2
25,25,37.7688911233157,0.0466915,2
25,25,38.5189780072556,0.0464379583333333,2
25,25,40.8844806957072,0.048378,2
25,25,32.1801072692257,0.0464873333333333,2
25,25,41.7144523234201,0.0431655416666667,2
25,25,38.819815919752,0.053708625,2
25,25,40.6721931439352,0.0445457083333333,2
25,25,38.8103581368862,0.044157125,2
25,25,44.9416266164206,0.04194475,2
25,25,35.1437126816244,0.0438977083333333,2
25,25,40.9364109817682,0.0547150833333333,2
25,25,37.2891924419695,0.0553045833333333,2
25,25,34.2117531737653,0.0607955833333333,2
25,25,39.9797985529594,0.05296,2
25,25,36.0527452076903,0.0506231666666667,2
25,25,47.4719248287246,0.0379554166666667,2
25,25,43.2133769182088,0.04465125,2
25,25,40.1785189515224,0.0510755833333333,2
25,25,38.7789539256598,0.0415570416666667,2
25,25,42.3968274294584,0.04679425,2
25,25,40.2895448677443,0.050711125,2
25,25,39.7870618510059,0.0459873333333333,2
25,25,36.9042754115439,0.047324375,2
25,25,40.8309790672304,0.0504332916666667,2
25,25,39.5832130447435,0.0449307083333333,2
25,25,41.8422121522995,0.0517855833333333,2
25,25,41.4243103332862,0.0532875416666667,2
25,25,40.3876972348308,0.0478569166666667,2
25,25,41.3724481267796,0.048047375,2
25,25,31.3349617813803,0.0459244583333333,2
25,25,42.6832851456782,0.049031875,2
25,25,35.5835161735067,0.0519051666666667,2
25,25,37.7264577902195,0.046323875,2
25,25,39.5149447520193,0.0502404583333333,2
25,25,36.9213452493656,0.0537653333333333,2
25,25,38.5476594915561,0.0465127083333333,2
25,25,41.1515304378425,0.0458125,2
25,25,37.4980698653326,0.0529964166666667,2
25,25,38.17629808436,0.0490577916666667,2
25,25,37.2602482403452,0.0491064583333333,2
25,25,28.8507232565391,0.0473445833333333,2
25,25,39.503319271305,0.045297625,2
25,25,37.6535505866585,0.0460062916666667,2
25,25,41.0238751822298,0.0486284583333333,2
25,25,45.5499933709584,0.055840875,2
25,25,35.4372333645724,0.042546375,2
25,25,38.820898809806,0.0440435,2
25,25,40.3459391157689,0.0495694166666667,2
25,25,41.4202157789456,0.0442492916666667,2
25,25,41.7862921134151,0.0448970416666667,2
25,25,36.4405061311658,0.0447619166666667,2
25,25,37.4325327874287,0.0423274166666667,2
25,25,40.4965505832842,0.0627942083333333,2
25,25,39.5278170265472,0.0553465416666667,2
25,25,44.2034910535715,0.049031,2
25,25,40.8826660664747,0.0552175833333333,2
25,25,38.7422712378869,0.0570725833333333,2
25,25,37.9288370019863,0.045646875,2
25,25,38.9144341823858,0.0516129583333333,2
25,25,40.5058095167567,0.0496965416666667,2
25,25,37.8078408706942,0.0469945416666667,2
25,25,39.1870736206478,0.0463748333333333,2
25,25,33.4901185168875,0.042816,2
25,25,39.7489841460831,0.041869625,2
25,25,41.1943210802348,0.05249875,2
25,25,39.5498664441049,0.047173625,2
25,25,41.5066457296262,0.0491769583333333,2
25,25,37.4723577531237,0.049703625,2
25,25,42.0652618173214,0.0436314166666667,2
25,25,35.4694254828878,0.04412275,2
25,25,42.742087043709,0.0485810416666667,2
25,25,36.3559987813219,0.0454622083333333,2
25,25,39.9280973043472,0.0455307916666667,2
25,25,44.2676201855152,0.0444960416666667,2
25,25,38.0426290990372,0.044242125,2
25,25,35.8561932449051,0.0473067083333333,2
25,25,39.8697238581635,0.0447369166666667,2
25,25,43.3464878780268,0.050652625,2
25,25,38.2060251361166,0.0442991666666667,2
25,25,37.9275552064266,0.04487325,2
25,25,39.4718722881942,0.0439663333333333,2
25,25,38.8815988189323,0.0475586620833333,2
