SNR,SNR_mean,RSNR,time,lambda
35,35,46.2359028995175,0.0293404166666667,2
35,35,48.6024777771763,0.0379673333333333,2
35,35,45.4766118657962,0.0356576666666667,2
35,35,50.2187716791748,0.0362860833333333,2
35,35,39.4277657007351,0.02857625,2
35,35,37.897930307859,0.025454,2
35,35,45.3645273674499,0.03873625,2
35,35,51.3213635520365,0.0348452083333333,2
35,35,51.6217255648054,0.0299184166666667,2
35,35,45.666560849401,0.0369788333333333,2
35,35,48.9603565645691,0.037896875,2
35,35,47.9106552905212,0.0362092083333333,2
35,35,51.7991727965363,0.0298097083333333,2
35,35,49.390353805081,0.0327863333333333,2
35,35,45.5038977578109,0.0274004583333333,2
35,35,52.8790726866399,0.035004,2
35,35,47.0305206689276,0.03122125,2
35,35,49.8752140858549,0.034880625,2
35,35,42.2991184524847,0.039950375,2
35,35,34.390731667688,0.0403205833333333,2
35,35,38.9332996305754,0.011643875,2
35,35,50.8030324870998,0.0334440416666667,2
35,35,49.0992634307305,0.0357915416666667,2
35,35,50.1940593960776,0.0122281666666667,2
35,35,48.7561881462108,0.0414235833333333,2
35,35,45.9416907659474,0.0201030833333333,2
35,35,45.2925170323921,0.0313233333333333,2
35,35,48.7794946249149,0.0331769166666667,2
35,35,50.2243890469987,0.032435,2
35,35,48.433838530506,0.0324125833333333,2
35,35,50.808792647945,0.0375515,2
35,35,54.9430121257552,0.0339569166666667,2
35,35,51.4704554467459,0.0383880833333333,2
35,35,49.1765054456911,0.0350105,2
35,35,53.0454288930203,0.02975725,2
35,35,50.8293812479114,0.0386295833333333,2
35,35,54.1962332485781,0.0204190833333333,2
35,35,54.4667792947515,0.0361715416666667,2
35,35,52.6671039672756,0.0289222083333333,2
35,35,35.3452132307578,0.0323495416666667,2
35,35,50.8817248214588,0.0329310833333333,2
35,35,52.1418237796397,0.0365052083333333,2
35,35,50.2575350814924,0.0356505416666667,2
35,35,48.8292323983839,0.036384375,2
35,35,51.843213196594,0.0184494583333333,2
35,35,52.2530674335119,0.0310457916666667,2
35,35,51.7530908811014,0.0411922083333333,2
35,35,48.5950145015214,0.0369284166666667,2
35,35,48.6827088885866,0.0434782916666667,2
35,35,32.8608871964378,0.035553375,2
35,35,51.3038158989418,0.0319216666666667,2
35,35,47.3068315492828,0.0338530833333333,2
35,35,50.716512878418,0.0333689166666667,2
35,35,51.3377418335956,0.0184270833333333,2
35,35,54.5094311142712,0.03698425,2
35,35,48.4605123399182,0.027066125,2
35,35,33.9954075153035,0.0352301666666667,2
35,35,33.0637675345397,0.032380125,2
35,35,54.1012986855355,0.0336767083333333,2
35,35,49.331784827459,0.038164375,2
35,35,48.8167051093839,0.0327405833333333,2
35,35,48.8580828927512,0.01775025,2
35,35,43.2718150252268,0.0346954166666667,2
35,35,49.1042530576388,0.0364771666666667,2
35,35,46.6658773993424,0.0272542916666667,2
35,35,52.538789610608,0.036314125,2
35,35,47.6823000029858,0.036051125,2
35,35,45.5937432222458,0.0298350416666667,2
35,35,47.937297157182,0.0347697083333333,2
35,35,46.3748763117586,0.0320062916666667,2
35,35,48.5791812673271,0.0363550833333333,2
35,35,48.0335893353863,0.035348375,2
35,35,52.5989151280112,0.0344008333333333,2
35,35,52.4511615903105,0.0365735,2
35,35,52.6698622887758,0.0213865833333333,2
35,35,36.8633471755416,0.038247,2
35,35,48.8079650796819,0.033918125,2
35,35,50.8488559335721,0.01843525,2
35,35,46.2025985766972,0.0322257916666667,2
35,35,43.1722289450233,0.0294386666666667,2
35,35,43.9173407723023,0.0189179166666667,2
35,35,47.4777249771906,0.0216544583333333,2
35,35,48.8048100128725,0.0421737083333333,2
35,35,53.9190995493737,0.02878825,2
35,35,51.8612692061997,0.0323325833333333,2
35,35,34.1111932061793,0.0175672916666667,2
35,35,49.554578642812,0.0319069583333333,2
35,35,51.5473352898847,0.0331022916666667,2
35,35,42.1538545868487,0.0285246666666667,2
35,35,48.8246104814455,0.0380777083333333,2
35,35,35.9282493561517,0.0136538333333333,2
35,35,47.1676201693754,0.0320875,2
35,35,41.6128814632168,0.0373522916666667,2
35,35,53.9682924273352,0.0343390416666667,2
35,35,50.6087714339225,0.033951375,2
35,35,43.7667722166132,0.0169075416666667,2
35,35,45.6852913043363,0.0362393333333333,2
35,35,41.5259867168109,0.0300955416666667,2
35,35,52.8064678298598,0.008301,2
35,35,49.813158410989,0.0289004583333333,2
35,35,47.6963156549911,0.0316266641666667,2
