SNR,SNR_mean,RSNR,time,lambda
45,45,37.8825792926273,0.0240046666666667,2
45,45,34.4062089349627,0.0231005833333333,2
45,45,59.8936969137199,0.0229774166666667,2
45,45,45.8572700731048,0.0188764166666667,2
45,45,56.5075268554932,0.0215395,2
45,45,58.6869073986728,0.01823525,2
45,45,57.6503934576254,0.0252660833333333,2
45,45,55.2352291874732,0.0216854583333333,2
45,45,60.9740134248995,0.02145025,2
45,45,34.3509114536869,0.018932,2
45,45,54.2161230555805,0.0221425416666667,2
45,45,60.3758222758746,0.022351125,2
45,45,62.9532870107959,0.0196552083333333,2
45,45,60.3861113653457,0.02461025,2
45,45,49.5118177582701,0.0192390833333333,2
45,45,36.7068760463442,0.014361125,2
45,45,61.0688418789716,0.022169,2
45,45,59.8552528694194,0.0256435833333333,2
45,45,55.974156318414,0.0228851666666667,2
45,45,59.585932641175,0.0182727916666667,2
45,45,58.7868873728169,0.0229590416666667,2
45,45,38.2785927309343,0.0224884583333333,2
45,45,59.5856439625941,0.0200734166666667,2
45,45,57.5890874720863,0.0199403333333333,2
45,45,61.0039551475743,0.0296850833333333,2
45,45,56.6361456756567,0.0206850416666667,2
45,45,59.3496124581018,0.0216874583333333,2
45,45,62.1520555723404,0.0261410833333333,2
45,45,60.651817944658,0.0196652916666667,2
45,45,57.3036287355371,0.029402125,2
45,45,38.3862637957845,0.02785,2
45,45,57.113627738557,0.026743125,2
45,45,57.3898002974235,0.0236897916666667,2
45,45,59.2926281761669,0.0223425416666667,2
45,45,55.6669920149904,0.0238991666666667,2
45,45,58.7656247279736,0.02375025,2
45,45,36.8186199302366,0.01174975,2
45,45,59.9065101571676,0.0230084583333333,2
45,45,37.7421134540211,0.0295776666666667,2
45,45,42.7539515642649,0.016777,2
45,45,53.0343576821674,0.02054925,2
45,45,59.9318883134868,0.022395125,2
45,45,58.1862370638068,0.021135375,2
45,45,59.5174082642907,0.0219499583333333,2
45,45,37.133469122376,0.0166120833333333,2
45,45,36.2499288301465,0.018983875,2
45,45,55.943135959592,0.0203978333333333,2
45,45,56.3560137132556,0.0281132083333333,2
45,45,41.8725998164713,0.0168335,2
45,45,53.267207756597,0.0208739583333333,2
45,45,59.8703777042635,0.0227989583333333,2
45,45,57.001677172374,0.0201940416666667,2
45,45,39.7951218340282,0.01383125,2
45,45,59.9242891927664,0.0188325,2
45,45,60.4790345524031,0.0248785416666667,2
45,45,60.3865005688725,0.0187192083333333,2
45,45,43.2416907323051,0.0142855,2
45,45,59.3855604164432,0.022694375,2
45,45,57.2120827228841,0.0270037083333333,2
45,45,59.4747839940463,0.0227853333333333,2
45,45,38.6280823497251,0.0130190833333333,2
45,45,64.8627132546456,0.0206989166666667,2
45,45,57.9035761172901,0.03130225,2
45,45,62.978096284761,0.0190552083333333,2
45,45,42.7498032689409,0.023748875,2
45,45,43.7102913492058,0.0202349166666667,2
45,45,37.5176663729977,0.015856875,2
45,45,56.0408756758609,0.0186500833333333,2
45,45,57.94931931528,0.0208493333333333,2
45,45,53.1977621110742,0.021109,2
45,45,55.1460360292579,0.0201480833333333,2
45,45,55.8451182770464,0.0234476666666667,2
45,45,60.2908261757035,0.0232870416666667,2
45,45,60.9124203349356,0.0200121666666667,2
45,45,37.5048196223157,0.014747375,2
45,45,36.0108610944585,0.023461,2
45,45,60.3467296087639,0.0203990416666667,2
45,45,64.4707332380516,0.019206375,2
45,45,56.8967216402764,0.0193662083333333,2
45,45,57.6487190355065,0.0240840416666667,2
45,45,59.791217461129,0.0256382916666667,2
45,45,55.4721606932391,0.02481725,2
45,45,58.3232860873688,0.01877025,2
45,45,59.2754268390771,0.0245639583333333,2
45,45,57.9244268411117,0.023277875,2
45,45,37.8050067581926,0.0186598333333333,2
45,45,55.7915059772057,0.0222105416666667,2
45,45,39.7020039659111,0.0184149166666667,2
45,45,57.8136112956407,0.0229533333333333,2
45,45,56.4491870958584,0.0260923333333333,2
45,45,37.7851587073076,0.0214344583333333,2
45,45,43.3845737884334,0.0166234583333333,2
45,45,61.2312357853394,0.0221649583333333,2
45,45,59.6642970614704,0.0221824583333333,2
45,45,54.8616246339893,0.019541625,2
45,45,62.0351134144142,0.0235075833333333,2
45,45,61.8802237838694,0.0214994583333333,2
45,45,57.9887220388891,0.0220128333333333,2
45,45,59.37803435697,0.020720625,2
45,45,56.3933429720004,0.0231377083333333,2
45,45,53.5907721326743,0.0215428745833333,2
