SNR,SNR_mean,RSNR,time,lambda
20,20,30.3724670739287,0.0357327083333333,2
20,20,35.1658017964548,0.0412956666666667,2
20,20,31.4180574001759,0.037095875,2
20,20,34.1112531991905,0.0376755,2
20,20,35.2195861037966,0.0402700416666667,2
20,20,36.9794195522698,0.0437001666666667,2
20,20,27.0221931968611,0.0416534166666667,2
20,20,34.049825714033,0.0391539583333333,2
20,20,27.9231795231193,0.0439098333333333,2
20,20,31.5116229959761,0.0374823333333333,2
20,20,32.3729201965357,0.0421832083333333,2
20,20,33.1157622899475,0.04630275,2
20,20,35.0738385411404,0.0354349583333333,2
20,20,32.8768817694442,0.0386467916666667,2
20,20,36.9363348110154,0.0408684583333333,2
20,20,31.7520536183962,0.0387280416666667,2
20,20,32.1316427488294,0.0425991666666667,2
20,20,30.9158789080783,0.0387106666666667,2
20,20,37.9566581585231,0.0393031666666667,2
20,20,35.1478492142802,0.0446005833333333,2
20,20,38.0925220196682,0.0416559166666667,2
20,20,36.6456858173721,0.0386819583333333,2
20,20,35.7290445064971,0.045291,2
20,20,36.4810655671828,0.0469105,2
20,20,38.0918504379523,0.040242,2
20,20,30.4636708450049,0.039452875,2
20,20,33.7043656288468,0.0368749583333333,2
20,20,37.1338255051826,0.043625,2
20,20,35.7744310867978,0.0426651666666667,2
20,20,27.0587174602428,0.0366637083333333,2
20,20,34.7519576360166,0.0342358333333333,2
20,20,35.4308486141971,0.0389851666666667,2
20,20,36.3100938338626,0.037895,2
20,20,30.1171388831755,0.0402213333333333,2
20,20,35.3154280339272,0.046732,2
20,20,31.7741310001057,0.0418335416666667,2
20,20,36.2310360735998,0.0463643333333333,2
20,20,32.8401592242784,0.0516435833333333,2
20,20,31.0861564688432,0.045515375,2
20,20,32.499055815732,0.0414952083333333,2
20,20,29.7397798427825,0.0388030416666667,2
20,20,38.4216056702972,0.046695625,2
20,20,38.858351519244,0.0373704166666667,2
20,20,30.6783119889612,0.043513625,2
20,20,32.8756640927444,0.03843,2
20,20,30.9307765885178,0.0451182083333333,2
20,20,36.0863792457998,0.0376165416666667,2
20,20,29.569547581402,0.03665475,2
20,20,35.1264229496836,0.0406943333333333,2
20,20,39.4892539213382,0.0424693333333333,2
20,20,29.8221259924333,0.042412125,2
20,20,34.0404448097265,0.0402926666666667,2
20,20,31.0499541697697,0.0387732916666667,2
20,20,36.4287385483156,0.0391915,2
20,20,28.5277871335477,0.0399804166666667,2
20,20,34.0785502472945,0.0431062083333333,2
20,20,36.3918553992781,0.0398083333333333,2
20,20,38.0521347915288,0.0386669166666667,2
20,20,34.3153413662291,0.04853725,2
20,20,28.8150519645088,0.03960575,2
20,20,30.1423182641169,0.0401187916666667,2
20,20,32.9624307303102,0.0389707083333333,2
20,20,34.1811763113082,0.0445537916666667,2
20,20,32.4875704155528,0.0384879166666667,2
20,20,33.9990404494415,0.031929,2
20,20,33.2881020070064,0.0424704166666667,2
20,20,31.0685394365247,0.0339093333333333,2
20,20,32.5942053106807,0.035981875,2
20,20,32.1482802159977,0.04100075,2
20,20,32.2898613409915,0.0370952916666667,2
20,20,32.5062588734442,0.0378449583333333,2
20,20,31.2893864663478,0.0397586666666667,2
20,20,28.9579080021867,0.0404945833333333,2
20,20,36.0323008327606,0.0472102916666667,2
20,20,34.0461241054336,0.0409726666666667,2
20,20,36.7753605956436,0.0399226666666667,2
20,20,28.4136430315109,0.039766125,2
20,20,37.9203096808193,0.0389579583333333,2
20,20,28.45864140334,0.0415992083333333,2
20,20,29.2905516546236,0.03750825,2
20,20,35.3741566347272,0.0372192916666667,2
20,20,35.1262044912832,0.042072375,2
20,20,29.9542815579098,0.04008775,2
20,20,32.755084573635,0.0373872083333333,2
20,20,32.0422634074265,0.0414935833333333,2
20,20,31.1137389104515,0.0464582083333333,2
20,20,31.9402674045556,0.0423863333333333,2
20,20,34.5824998801449,0.0499134583333333,2
20,20,27.076972196358,0.0381297083333333,2
20,20,31.2759053967471,0.0378216666666667,2
20,20,31.5120379160296,0.041863625,2
20,20,31.0147704916393,0.0418745,2
20,20,36.7846343747812,0.0366845416666667,2
20,20,27.6241859755862,0.0442154166666667,2
20,20,34.3675832305337,0.0392996666666667,2
20,20,34.4321236838371,0.0439624583333333,2
20,20,37.3087401962667,0.045583125,2
20,20,32.3964495571935,0.040052125,2
20,20,31.2296592876313,0.041074375,2
20,20,33.7569200706481,0.0382087916666667,2
20,20,33.2140297745931,0.0407441354166667,2
