time,norm,actualtrue,predtrue,TP,FP,TN,FN,accuracy,precision,recall,F1,lambda
0.05099175,0.149608581261684,12,17,6,11,277,6,0.943333333333333,0.352941176470588,0.5,0.413793103448276,1.2
0.0247424166666667,0.0604895394709618,12,17,7,10,278,5,0.95,0.411764705882353,0.583333333333333,0.482758620689655,1.2
0.0175428333333333,0.0365442539066434,12,8,8,0,288,4,0.986666666666667,1,0.666666666666667,0.8,1.2
0.0149325,0.156095678464076,12,16,6,10,278,6,0.946666666666667,0.375,0.5,0.428571428571429,1.2
0.0113940833333333,0.0694748745486889,12,14,7,7,281,5,0.96,0.5,0.583333333333333,0.538461538461538,1.2
0.00618691666666667,0.0193920573145759,11,8,8,0,289,3,0.99,1,0.727272727272727,0.842105263157895,1.2
0.00912054166666667,0.154666782219422,12,12,7,5,283,5,0.966666666666667,0.583333333333333,0.583333333333333,0.583333333333333,1.2
0.0140773333333333,0.0400491259394084,12,11,8,3,285,4,0.976666666666667,0.727272727272727,0.666666666666667,0.695652173913043,1.2
0.01202325,0.00129953585810884,12,11,11,0,288,1,0.996666666666667,1,0.916666666666667,0.956521739130435,1.2
0.0097915,0.038738220797353,12,18,7,11,277,5,0.946666666666667,0.388888888888889,0.583333333333333,0.466666666666667,1.2
0.0108464583333333,0.128203964170657,12,14,5,9,279,7,0.946666666666667,0.357142857142857,0.416666666666667,0.384615384615385,1.2
0.0113020833333333,0.0522535441890446,12,13,7,6,282,5,0.963333333333333,0.538461538461538,0.583333333333333,0.56,1.2
0.0120707083333333,0.0155093625664898,12,11,9,2,286,3,0.983333333333333,0.818181818181818,0.75,0.782608695652174,1.2
0.0132057083333333,0.0364371722779794,12,17,7,10,278,5,0.95,0.411764705882353,0.583333333333333,0.482758620689655,1.2
0.0110545833333333,0.06733400807252,12,17,5,12,276,7,0.936666666666667,0.294117647058824,0.416666666666667,0.344827586206897,1.2
0.009974625,0.0512001471893011,12,15,8,7,281,4,0.963333333333333,0.533333333333333,0.666666666666667,0.592592592592593,1.2
0.0137671666666667,0.0714943707247292,12,16,5,11,277,7,0.94,0.3125,0.416666666666667,0.357142857142857,1.2
0.01862525,0.146277212964633,11,10,6,4,285,5,0.97,0.6,0.545454545454545,0.571428571428571,1.2
0.020227,0.00356719593669367,11,8,8,0,289,3,0.99,1,0.727272727272727,0.842105263157895,1.2
0.0181870416666667,0.000393683142070236,11,9,9,0,289,2,0.993333333333333,1,0.818181818181818,0.9,1.2
0.0224702083333333,0.0599434832103333,11,18,6,12,277,5,0.943333333333333,0.333333333333333,0.545454545454545,0.413793103448276,1.2
0.00976916666666667,0.0331743165118239,11,7,7,0,289,4,0.986666666666667,1,0.636363636363636,0.777777777777778,1.2
0.0161694166666667,0.0763730145716524,12,16,5,11,277,7,0.94,0.3125,0.416666666666667,0.357142857142857,1.2
0.0142102083333333,0.00313472994695234,12,10,10,0,288,2,0.993333333333333,1,0.833333333333333,0.909090909090909,1.2
0.0186210416666667,0.0210344663287403,12,8,8,0,288,4,0.986666666666667,1,0.666666666666667,0.8,1.2
0.0125075416666667,0.00525839429018842,12,10,10,0,288,2,0.993333333333333,1,0.833333333333333,0.909090909090909,1.2
0.0403699583333333,0.03086108778208,12,10,9,1,287,3,0.986666666666667,0.9,0.75,0.818181818181818,1.2
0.013351375,0.0508085929917215,12,7,7,0,288,5,0.983333333333333,1,0.583333333333333,0.736842105263158,1.2
0.0125410833333333,0.0729406286144739,12,11,8,3,285,4,0.976666666666667,0.727272727272727,0.666666666666667,0.695652173913043,1.2
0.0129379583333333,0.104992201355308,12,13,7,6,282,5,0.963333333333333,0.538461538461538,0.583333333333333,0.56,1.2
0.00748225,0.0802901800822234,11,9,5,4,285,6,0.966666666666667,0.555555555555556,0.454545454545455,0.5,1.2
0.0148267916666667,0.0272526879682522,12,9,9,0,288,3,0.99,1,0.75,0.857142857142857,1.2
0.013870125,0.114633408287804,12,13,7,6,282,5,0.963333333333333,0.538461538461538,0.583333333333333,0.56,1.2
0.00870945833333333,0.0590303137527935,12,13,8,5,283,4,0.97,0.615384615384615,0.666666666666667,0.64,1.2
0.00957929166666667,0.0223413338509567,12,15,7,8,280,5,0.956666666666667,0.466666666666667,0.583333333333333,0.518518518518519,1.2
0.0121095416666667,0.0101293598047473,12,9,9,0,288,3,0.99,1,0.75,0.857142857142857,1.2
0.010634875,0.191130045598782,12,15,6,9,279,6,0.95,0.4,0.5,0.444444444444444,1.2
0.0110007083333333,0.0150641515685264,12,19,8,11,277,4,0.95,0.421052631578947,0.666666666666667,0.516129032258065,1.2
0.0163825416666667,0.0797090671148114,12,21,6,15,273,6,0.93,0.285714285714286,0.5,0.363636363636364,1.2
0.0119952916666667,0.137013758805611,12,17,6,11,277,6,0.943333333333333,0.352941176470588,0.5,0.413793103448276,1.2
0.0105433333333333,0.06173541867141,12,17,5,12,276,7,0.936666666666667,0.294117647058824,0.416666666666667,0.344827586206897,1.2
0.006597625,0.0701366400372051,12,12,6,6,282,6,0.96,0.5,0.5,0.5,1.2
0.0110339583333333,0.00505678512908477,11,9,9,0,289,2,0.993333333333333,1,0.818181818181818,0.9,1.2
0.0147070416666667,0.0348511817196337,11,12,8,4,285,3,0.976666666666667,0.666666666666667,0.727272727272727,0.695652173913043,1.2
0.0152175833333333,0.0683718926086398,12,13,7,6,282,5,0.963333333333333,0.538461538461538,0.583333333333333,0.56,1.2
0.00936858333333333,0.054284359090188,12,12,7,5,283,5,0.966666666666667,0.583333333333333,0.583333333333333,0.583333333333333,1.2
