time,norm,actualtrue,predtrue,TP,FP,TN,FN,accuracy,precision,recall,F1,lambda
0.405988666666667,1.3913318796531e-05,36,36,36,0,864,0,1,1,1,1,0.1
0.398456291666667,7.90984624500728e-06,35,35,35,0,865,0,1,1,1,1,0.1
0.250966458333333,6.0951185648507e-06,35,34,34,0,865,1,0.998888888888889,1,0.971428571428571,0.985507246376812,0.1
0.347796125,3.93748212175789e-05,36,36,35,1,863,1,0.997777777777778,0.972222222222222,0.972222222222222,0.972222222222222,0.1
0.282599041666667,6.62208599387164e-06,34,34,34,0,866,0,1,1,1,1,0.1
0.263455416666667,6.68095544343798e-06,34,34,34,0,866,0,1,1,1,1,0.1
0.210577416666667,1.1702604225363e-05,35,34,34,0,865,1,0.998888888888889,1,0.971428571428571,0.985507246376812,0.1
0.241792958333333,4.35255770043862e-06,35,35,35,0,865,0,1,1,1,1,0.1
0.245368083333333,5.96577632885564e-06,36,35,35,0,864,1,0.998888888888889,1,0.972222222222222,0.985915492957746,0.1
0.251032916666667,3.35390182936666e-05,35,37,35,2,863,0,0.997777777777778,0.945945945945946,1,0.972222222222222,0.1
0.150538541666667,3.9954603362344e-06,36,36,36,0,864,0,1,1,1,1,0.1
0.211740458333333,2.99664558641809e-05,35,33,33,0,865,2,0.997777777777778,1,0.942857142857143,0.970588235294118,0.1
0.269354791666667,6.46774103080062e-06,36,35,35,0,864,1,0.998888888888889,1,0.972222222222222,0.985915492957746,0.1
0.253724791666667,1.06527473662299e-05,35,35,35,0,865,0,1,1,1,1,0.1
0.275511208333333,1.99639048367801e-05,36,35,35,0,864,1,0.998888888888889,1,0.972222222222222,0.985915492957746,0.1
0.202415,1.23988507488076e-05,35,34,34,0,865,1,0.998888888888889,1,0.971428571428571,0.985507246376812,0.1
0.139170416666667,9.17842390130673e-05,36,37,33,4,860,3,0.992222222222222,0.891891891891892,0.916666666666667,0.904109589041096,0.1
0.305883833333333,7.76658815331917e-06,36,36,36,0,864,0,1,1,1,1,0.1
0.2561505,1.13213782896008e-05,36,35,35,0,864,1,0.998888888888889,1,0.972222222222222,0.985915492957746,0.1
0.166272833333333,8.80580925907867e-06,36,36,36,0,864,0,1,1,1,1,0.1
0.302012416666667,1.87250324275955e-05,36,36,36,0,864,0,1,1,1,1,0.1
0.277314208333333,9.88167231149551e-06,36,36,36,0,864,0,1,1,1,1,0.1
0.307262,1.79398694747098e-05,36,35,35,0,864,1,0.998888888888889,1,0.972222222222222,0.985915492957746,0.1
0.327709375,1.2147288549493e-05,36,36,36,0,864,0,1,1,1,1,0.1
0.269400041666667,7.18465758502879e-06,35,34,34,0,865,1,0.998888888888889,1,0.971428571428571,0.985507246376812,0.1
0.277627875,5.93911458405001e-06,36,36,36,0,864,0,1,1,1,1,0.1
0.252671833333333,7.80592321322276e-06,35,35,35,0,865,0,1,1,1,1,0.1
0.140649916666667,9.0845089347118e-06,35,35,35,0,865,0,1,1,1,1,0.1
0.240246208333333,6.99616649096848e-06,35,35,35,0,865,0,1,1,1,1,0.1
0.270467958333333,1.01380257038959e-05,35,35,35,0,865,0,1,1,1,1,0.1
0.296395375,1.41839786285059e-05,36,36,36,0,864,0,1,1,1,1,0.1
0.237692,2.85167359960157e-05,35,34,34,0,865,1,0.998888888888889,1,0.971428571428571,0.985507246376812,0.1
0.255034,1.65058809000194e-05,35,34,34,0,865,1,0.998888888888889,1,0.971428571428571,0.985507246376812,0.1
0.264272583333333,1.9520070893547e-05,36,36,36,0,864,0,1,1,1,1,0.1
0.242731541666667,5.3452416329082e-06,35,34,34,0,865,1,0.998888888888889,1,0.971428571428571,0.985507246376812,0.1
0.226961208333333,2.27957789658695e-05,36,35,35,0,864,1,0.998888888888889,1,0.972222222222222,0.985915492957746,0.1
0.151785041666667,6.04439117960508e-06,35,35,35,0,865,0,1,1,1,1,0.1
0.292782541666667,8.3361535936846e-06,36,36,36,0,864,0,1,1,1,1,0.1
0.230746291666667,1.65416190037307e-05,36,34,34,0,864,2,0.997777777777778,1,0.944444444444444,0.971428571428571,0.1
0.216902458333333,1.35186464201432e-05,36,35,35,0,864,1,0.998888888888889,1,0.972222222222222,0.985915492957746,0.1
0.261822125,1.03391402271535e-05,35,34,34,0,865,1,0.998888888888889,1,0.971428571428571,0.985507246376812,0.1
0.241221916666667,5.25457667714575e-06,36,36,36,0,864,0,1,1,1,1,0.1
0.199477291666667,2.66462068056446e-05,35,34,34,0,865,1,0.998888888888889,1,0.971428571428571,0.985507246376812,0.1
0.258679625,3.15160285243293e-05,35,33,33,0,865,2,0.997777777777778,1,0.942857142857143,0.970588235294118,0.1
0.301154583333333,1.01606884560351e-05,36,36,36,0,864,0,1,1,1,1,0.1
0.126517666666667,3.5573666335574e-05,36,34,34,0,864,2,0.997777777777778,1,0.944444444444444,0.971428571428571,0.1
0.298162041666667,6.06108684871826e-06,36,36,36,0,864,0,1,1,1,1,0.1
0.21114225,9.64048870992215e-06,35,35,35,0,865,0,1,1,1,1,0.1
0.276075458333333,7.59544244884543e-06,35,35,35,0,865,0,1,1,1,1,0.1
0.293432,9.8702648552235e-06,36,36,36,0,864,0,1,1,1,1,0.1
0.241348791666667,4.16097839008581e-06,34,34,34,0,866,0,1,1,1,1,0.1
0.2640595,1.17415578809174e-05,33,32,32,0,867,1,0.998888888888889,1,0.96969696969697,0.984615384615385,0.1
0.264051458333333,6.1054122367315e-06,34,34,34,0,866,0,1,1,1,1,0.1
0.218590458333333,1.92126178689699e-05,35,34,34,0,865,1,0.998888888888889,1,0.971428571428571,0.985507246376812,0.1
0.191670166666667,3.26138193976651e-05,36,35,35,0,864,1,0.998888888888889,1,0.972222222222222,0.985915492957746,0.1
0.254880083333333,5.97875053740057e-06,35,34,34,0,865,1,0.998888888888889,1,0.971428571428571,0.985507246376812,0.1
0.288269041666667,6.60905757136967e-06,36,36,36,0,864,0,1,1,1,1,0.1
0.248165916666667,7.96687219074461e-06,36,36,36,0,864,0,1,1,1,1,0.1
0.285564166666667,9.04605297017924e-06,36,36,36,0,864,0,1,1,1,1,0.1
0.3006125,1.31466699946488e-05,36,36,36,0,864,0,1,1,1,1,0.1
0.2717485,2.75419618179249e-05,35,34,34,0,865,1,0.998888888888889,1,0.971428571428571,0.985507246376812,0.1
0.268706583333333,5.04790708491865e-06,36,36,36,0,864,0,1,1,1,1,0.1
0.127097791666667,1.87400651217006e-05,35,34,34,0,865,1,0.998888888888889,1,0.971428571428571,0.985507246376812,0.1
0.114570958333333,7.6265594713228e-06,36,36,36,0,864,0,1,1,1,1,0.1
0.310640958333333,1.2943223446872e-05,35,35,35,0,865,0,1,1,1,1,0.1
0.270923083333333,6.62025951436373e-06,36,36,36,0,864,0,1,1,1,1,0.1
0.161369833333333,9.37030773507204e-06,36,35,35,0,864,1,0.998888888888889,1,0.972222222222222,0.985915492957746,0.1
0.329506833333333,2.65047409504162e-05,36,35,35,0,864,1,0.998888888888889,1,0.972222222222222,0.985915492957746,0.1
0.301594375,1.06108628298203e-05,36,35,35,0,864,1,0.998888888888889,1,0.972222222222222,0.985915492957746,0.1
0.312171416666667,8.7254377100519e-06,34,34,34,0,866,0,1,1,1,1,0.1
0.131468041666667,0.000110643004975274,35,43,35,8,857,0,0.991111111111111,0.813953488372093,1,0.897435897435897,0.1
0.211440958333333,1.71652397988151e-05,36,35,35,0,864,1,0.998888888888889,1,0.972222222222222,0.985915492957746,0.1
0.12874225,5.23817119450722e-06,35,35,35,0,865,0,1,1,1,1,0.1
0.271932333333333,1.34651536774696e-05,35,34,34,0,865,1,0.998888888888889,1,0.971428571428571,0.985507246376812,0.1
0.247690458333333,2.48668168713763e-05,36,36,36,0,864,0,1,1,1,1,0.1
0.157336333333333,2.74378789367605e-05,36,37,36,1,863,0,0.998888888888889,0.972972972972973,1,0.986301369863014,0.1
0.160524875,3.09611971472734e-05,36,36,36,0,864,0,1,1,1,1,0.1
