time,norm,actualtrue,predtrue,TP,FP,TN,FN,accuracy,precision,recall,F1,lambda
0.0759745,0.140691910854185,35,36,14,22,843,21,0.952222222222222,0.388888888888889,0.4,0.394366197183099,1.1
0.0992125833333333,0.0834419311126381,36,39,18,21,843,18,0.956666666666667,0.461538461538462,0.5,0.48,1.1
0.041560875,0.0638012630002669,34,41,19,22,844,15,0.958888888888889,0.463414634146341,0.558823529411765,0.506666666666667,1.1
0.0502098333333333,0.089402239084359,35,37,15,22,843,20,0.953333333333333,0.405405405405405,0.428571428571429,0.416666666666667,1.1
0.0444375416666667,0.0940665606757245,36,36,18,18,846,18,0.96,0.5,0.5,0.5,1.1
0.0396852916666667,0.106996604099509,36,36,14,22,842,22,0.951111111111111,0.388888888888889,0.388888888888889,0.388888888888889,1.1
0.0511282916666667,0.0952049499908228,35,39,14,25,840,21,0.948888888888889,0.358974358974359,0.4,0.378378378378378,1.1
0.029733625,0.0557718359662318,36,29,21,8,856,15,0.974444444444444,0.724137931034483,0.583333333333333,0.646153846153846,1.1
0.0605495,0.0843266780948686,35,34,19,15,850,16,0.965555555555556,0.558823529411765,0.542857142857143,0.550724637681159,1.1
0.0362809166666667,0.127010534693781,36,38,19,19,845,17,0.96,0.5,0.527777777777778,0.513513513513514,1.1
0.0375324583333333,0.0860714891712866,34,43,14,29,837,20,0.945555555555556,0.325581395348837,0.411764705882353,0.363636363636364,1.1
0.027305125,0.0462877485848741,35,33,23,10,855,12,0.975555555555556,0.696969696969697,0.657142857142857,0.676470588235294,1.1
0.0374549166666667,0.122434174454463,36,42,16,26,838,20,0.948888888888889,0.380952380952381,0.444444444444444,0.41025641025641,1.1
0.0623654166666667,0.0786778580799677,36,43,20,23,841,16,0.956666666666667,0.465116279069767,0.555555555555556,0.506329113924051,1.1
0.0643884583333333,0.0529089869376281,36,33,19,14,850,17,0.965555555555556,0.575757575757576,0.527777777777778,0.550724637681159,1.1
0.0546155416666667,0.121089442461234,36,35,18,17,847,18,0.961111111111111,0.514285714285714,0.5,0.507042253521127,1.1
0.0410705416666667,0.101894191038295,35,40,17,23,842,18,0.954444444444444,0.425,0.485714285714286,0.453333333333333,1.1
0.0635855,0.0639615946732952,34,40,15,25,841,19,0.951111111111111,0.375,0.441176470588235,0.405405405405405,1.1
0.0493189166666667,0.0589853164724597,35,27,21,6,859,14,0.977777777777778,0.777777777777778,0.6,0.67741935483871,1.1
0.0464917083333333,0.119117691263659,36,43,11,32,832,25,0.936666666666667,0.255813953488372,0.305555555555556,0.278481012658228,1.1
0.063740125,0.15731355375325,36,34,10,24,840,26,0.944444444444444,0.294117647058824,0.277777777777778,0.285714285714286,1.1
0.0373814166666667,0.0632246987587364,34,37,14,23,843,20,0.952222222222222,0.378378378378378,0.411764705882353,0.394366197183099,1.1
0.0350004166666667,0.0405222231770197,35,27,25,2,863,10,0.986666666666667,0.925925925925926,0.714285714285714,0.806451612903226,1.1
0.0350605833333333,0.066075894519787,35,29,16,13,852,19,0.964444444444444,0.551724137931034,0.457142857142857,0.5,1.1
0.078962125,0.0874764002409283,36,43,18,25,839,18,0.952222222222222,0.418604651162791,0.5,0.455696202531646,1.1
0.044597,0.135790078852361,36,35,20,15,849,16,0.965555555555556,0.571428571428571,0.555555555555556,0.563380281690141,1.1
0.0721090833333333,0.0621400598150314,36,36,19,17,847,17,0.962222222222222,0.527777777777778,0.527777777777778,0.527777777777778,1.1
0.0802657916666667,0.0626953213609181,36,45,17,28,836,19,0.947777777777778,0.377777777777778,0.472222222222222,0.419753086419753,1.1
0.0611707083333333,0.0741933143962362,34,42,17,25,841,17,0.953333333333333,0.404761904761905,0.5,0.447368421052632,1.1
0.0385125833333333,0.100769784031475,35,40,14,26,839,21,0.947777777777778,0.35,0.4,0.373333333333333,1.1
0.0384901666666667,0.0624303069525678,34,22,17,5,861,17,0.975555555555556,0.772727272727273,0.5,0.607142857142857,1.1
0.0439515416666667,0.0354026504299177,36,31,25,6,858,11,0.981111111111111,0.806451612903226,0.694444444444444,0.746268656716418,1.1
0.0393405416666667,0.0854017894958608,36,39,18,21,843,18,0.956666666666667,0.461538461538462,0.5,0.48,1.1
0.0334818333333333,0.0898401503301156,35,33,14,19,846,21,0.955555555555556,0.424242424242424,0.4,0.411764705882353,1.1
0.056960875,0.0361198116057147,36,34,22,12,852,14,0.971111111111111,0.647058823529412,0.611111111111111,0.628571428571429,1.1
0.0884455,0.123657786223212,35,35,12,23,842,23,0.948888888888889,0.342857142857143,0.342857142857143,0.342857142857143,1.1
0.0530757916666667,0.0705770660769023,35,39,12,27,838,23,0.944444444444444,0.307692307692308,0.342857142857143,0.324324324324324,1.1
