time,norm,actualtrue,predtrue,TP,FP,TN,FN,accuracy,precision,recall,F1,lambda
0.045209875,1.0562436672974e-05,12,12,12,0,288,0,1,1,1,1,0.05
0.0195527916666667,6.01403432160946e-06,12,12,12,0,288,0,1,1,1,1,0.05
0.0144344166666667,1.02783891423436e-05,11,12,11,1,288,0,0.996666666666667,0.916666666666667,1,0.956521739130435,0.05
0.0296515416666667,1.77903071363753e-05,12,15,12,3,285,0,0.99,0.8,1,0.888888888888889,0.05
0.0153559583333333,1.92091812694942e-06,12,12,12,0,288,0,1,1,1,1,0.05
0.0141993333333333,3.02676148470338e-06,12,12,12,0,288,0,1,1,1,1,0.05
0.01606725,1.02127688749519e-05,12,13,12,1,287,0,0.996666666666667,0.923076923076923,1,0.96,0.05
0.0194749583333333,7.45643114614561e-06,12,12,12,0,288,0,1,1,1,1,0.05
0.011493375,2.75752728367368e-06,12,12,12,0,288,0,1,1,1,1,0.05
0.0140474166666667,1.9790977656687e-06,12,12,12,0,288,0,1,1,1,1,0.05
0.0128125833333333,4.33257836673984e-06,12,12,12,0,288,0,1,1,1,1,0.05
0.012943,4.64789719243185e-06,12,12,12,0,288,0,1,1,1,1,0.05
0.0136751666666667,2.02246996335665e-06,12,12,12,0,288,0,1,1,1,1,0.05
0.00762308333333333,3.26179492351976e-05,12,13,12,1,287,0,0.996666666666667,0.923076923076923,1,0.96,0.05
0.0101901666666667,1.08948199966596e-06,11,11,11,0,289,0,1,1,1,1,0.05
0.0141825833333333,1.22032327600506e-06,11,11,11,0,289,0,1,1,1,1,0.05
0.018479125,9.44624172864167e-06,12,13,12,1,287,0,0.996666666666667,0.923076923076923,1,0.96,0.05
0.0150919583333333,2.01326277947053e-06,12,12,12,0,288,0,1,1,1,1,0.05
0.0230885,1.7290739067751e-06,12,12,12,0,288,0,1,1,1,1,0.05
0.025313125,2.93995443337572e-06,12,12,12,0,288,0,1,1,1,1,0.05
0.0169564583333333,1.74065758698744e-05,12,12,12,0,288,0,1,1,1,1,0.05
0.0109859583333333,1.05272738244333e-05,12,10,10,0,288,2,0.993333333333333,1,0.833333333333333,0.909090909090909,0.05
