time,norm,actualtrue,predtrue,TP,FP,TN,FN,accuracy,precision,recall,F1,lambda
0.123281541666667,0.0235807685273832,35,34,26,8,857,9,0.981111111111111,0.764705882352941,0.742857142857143,0.753623188405797,0.9
0.0520967083333333,0.0344849390762164,36,49,25,24,840,11,0.961111111111111,0.510204081632653,0.694444444444444,0.588235294117647,0.9
0.0875395416666667,0.0091062906551984,36,28,28,0,864,8,0.991111111111111,1,0.777777777777778,0.875,0.9
0.127189416666667,0.00260372346952925,34,30,30,0,866,4,0.995555555555556,1,0.882352941176471,0.9375,0.9
0.158674583333333,0.00498156934375358,36,29,29,0,864,7,0.992222222222222,1,0.805555555555556,0.892307692307692,0.9
0.0729625416666667,0.00121054287076653,36,32,32,0,864,4,0.995555555555556,1,0.888888888888889,0.941176470588235,0.9
0.0652595833333333,0.020879026310553,35,30,26,4,861,9,0.985555555555556,0.866666666666667,0.742857142857143,0.8,0.9
0.075949625,0.000868706189702742,36,31,31,0,864,5,0.994444444444444,1,0.861111111111111,0.925373134328358,0.9
0.0430716666666667,0.0229419501741941,36,40,25,15,849,11,0.971111111111111,0.625,0.694444444444444,0.657894736842105,0.9
0.0820643333333333,0.00307633131837808,35,31,31,0,865,4,0.995555555555556,1,0.885714285714286,0.939393939393939,0.9
0.0756662916666667,0.00186702957995609,35,30,30,0,865,5,0.994444444444444,1,0.857142857142857,0.923076923076923,0.9
0.0391744166666667,0.0434687017177778,36,48,22,26,838,14,0.955555555555556,0.458333333333333,0.611111111111111,0.523809523809524,0.9
0.0531804166666667,0.0296662263480735,36,48,26,22,842,10,0.964444444444444,0.541666666666667,0.722222222222222,0.619047619047619,0.9
0.09292075,0.00280455631239335,35,30,30,0,865,5,0.994444444444444,1,0.857142857142857,0.923076923076923,0.9
0.0440620833333333,0.0240573006078536,35,54,23,31,834,12,0.952222222222222,0.425925925925926,0.657142857142857,0.51685393258427,0.9
0.0871732916666667,0.0194733921083169,35,30,27,3,862,8,0.987777777777778,0.9,0.771428571428571,0.830769230769231,0.9
0.063892625,0.000927905087041668,35,31,31,0,865,4,0.995555555555556,1,0.885714285714286,0.939393939393939,0.9
0.0916375416666667,0.0255825106024767,36,33,23,10,854,13,0.974444444444444,0.696969696969697,0.638888888888889,0.666666666666667,0.9
0.07545375,0.0223938988357993,35,29,28,1,864,7,0.991111111111111,0.96551724137931,0.8,0.875,0.9
0.08288125,0.0160908955643531,36,27,26,1,863,10,0.987777777777778,0.962962962962963,0.722222222222222,0.825396825396825,0.9
0.0597519583333333,0.0139788253719765,36,29,29,0,864,7,0.992222222222222,1,0.805555555555556,0.892307692307692,0.9
0.050632875,0.017977806962095,36,28,27,1,863,9,0.988888888888889,0.964285714285714,0.75,0.84375,0.9
0.0485967916666667,0.0130489381017972,36,27,27,0,864,9,0.99,1,0.75,0.857142857142857,0.9
0.06248325,0.0275942733550949,35,44,21,23,842,14,0.958888888888889,0.477272727272727,0.6,0.531645569620253,0.9
0.0965008333333333,0.00326344580032663,35,32,32,0,865,3,0.996666666666667,1,0.914285714285714,0.955223880597015,0.9
0.063010375,0.0137849798382842,35,27,26,1,864,9,0.988888888888889,0.962962962962963,0.742857142857143,0.838709677419355,0.9
0.04693075,0.0227306928877102,36,43,24,19,845,12,0.965555555555556,0.558139534883721,0.666666666666667,0.607594936708861,0.9
0.0850982916666667,0.000682941001689956,35,32,32,0,865,3,0.996666666666667,1,0.914285714285714,0.955223880597015,0.9
0.083100875,0.0257430303212377,35,39,27,12,853,8,0.977777777777778,0.692307692307692,0.771428571428571,0.72972972972973,0.9
0.0779064166666667,0.00433239827361478,35,32,32,0,865,3,0.996666666666667,1,0.914285714285714,0.955223880597015,0.9
0.0552610416666667,0.018809718700448,36,49,28,21,843,8,0.967777777777778,0.571428571428571,0.777777777777778,0.658823529411765,0.9
0.0952742916666667,0.00308356296908339,35,32,32,0,865,3,0.996666666666667,1,0.914285714285714,0.955223880597015,0.9
0.148158833333333,0.031027486959931,36,29,27,2,862,9,0.987777777777778,0.931034482758621,0.75,0.830769230769231,0.9
0.045411875,0.0395972145434338,36,45,21,24,840,15,0.956666666666667,0.466666666666667,0.583333333333333,0.518518518518519,0.9
0.0682402916666667,0.0100420841637343,34,27,27,0,866,7,0.992222222222222,1,0.794117647058823,0.885245901639344,0.9
0.0537649166666667,0.0256840248207972,35,51,23,28,837,12,0.955555555555556,0.450980392156863,0.657142857142857,0.534883720930233,0.9
0.0392157083333333,0.0221565977689907,36,44,25,19,845,11,0.966666666666667,0.568181818181818,0.694444444444444,0.625,0.9
0.0515974166666667,0.0335238813060762,36,52,25,27,837,11,0.957777777777778,0.480769230769231,0.694444444444444,0.568181818181818,0.9
0.0813587083333333,0.00568454444308691,34,28,28,0,866,6,0.993333333333333,1,0.823529411764706,0.903225806451613,0.9
0.0491206666666667,0.0354779457617336,36,44,24,20,844,12,0.964444444444444,0.545454545454545,0.666666666666667,0.6,0.9
0.0589589583333333,0.0205238447660946,36,32,27,5,859,9,0.984444444444444,0.84375,0.75,0.794117647058823,0.9
0.111706916666667,0.0103662439738736,36,30,30,0,864,6,0.993333333333333,1,0.833333333333333,0.909090909090909,0.9
0.0773768333333333,0.0122013976272942,35,28,27,1,864,8,0.99,0.964285714285714,0.771428571428571,0.857142857142857,0.9
0.0458319583333333,0.0307291747945574,36,37,26,11,853,10,0.976666666666667,0.702702702702703,0.722222222222222,0.712328767123288,0.9
0.0499645,0.0264047116583025,36,54,25,29,835,11,0.955555555555556,0.462962962962963,0.694444444444444,0.555555555555555,0.9
0.0449815,0.0430738539484433,36,47,23,24,840,13,0.958888888888889,0.48936170212766,0.638888888888889,0.55421686746988,0.9
0.03352625,0.0334129303522137,36,48,22,26,838,14,0.955555555555556,0.458333333333333,0.611111111111111,0.523809523809524,0.9
0.0915308333333333,0.00403483381280766,35,31,31,0,865,4,0.995555555555556,1,0.885714285714286,0.939393939393939,0.9
0.0573091666666667,0.031811884069361,35,32,25,7,858,10,0.981111111111111,0.78125,0.714285714285714,0.746268656716418,0.9
0.0927807916666667,0.00683402643074646,36,29,29,0,864,7,0.992222222222222,1,0.805555555555556,0.892307692307692,0.9
